fips	year	pm25
40077	2014	7.102823335
40077	2015	6.286934035
40077	2016	5.926130718
40079	2000	9.662529966
40079	2001	9.141999905
40079	2002	8.462346732
40079	2003	9.620909546
40079	2004	8.840285445
40079	2005	10.41852995
40079	2006	8.779166033
40079	2007	9.476912584
40079	2008	8.239668353
40079	2009	7.943562265
40079	2010	9.277543098
40079	2011	9.345882435
40079	2012	7.572154358
40079	2013	7.952573988
40079	2014	7.228891025
40079	2015	6.562502044
40079	2016	6.288835725
40071	2000	8.588755523
40071	2001	8.228224634
40071	2002	7.740113108
40071	2003	8.650796091
40071	2004	8.292919291
40071	2005	9.35641587
40071	2006	7.839853997
40071	2007	8.876699775
40071	2008	7.977887848
40071	2009	8.765017264
40071	2010	7.704559548
40071	2011	8.513430146
40071	2012	7.949361527
40071	2013	8.019228931
40071	2014	8.438974901
40071	2015	7.013494263
40071	2016	6.50306811
40089	2000	9.671595141
40089	2001	9.554156627
40089	2002	8.151897385
40089	2003	9.384038888
40089	2004	8.866188658
40089	2005	9.932882678
40089	2006	8.149762007
40089	2007	9.209891657
40089	2008	7.977477167
40089	2009	7.489803313
40089	2010	8.751131206
40089	2011	8.725450968
40089	2012	7.759721592
40089	2013	7.558872018
40089	2014	6.767633146
40089	2015	6.483145717
40089	2016	6.098608152
40023	2000	9.80517562
40023	2001	9.792169777
40023	2002	8.844596637
40023	2003	9.787053434
40023	2004	9.196591845
40023	2005	10.41744597
40023	2006	8.363213817
40023	2007	9.506070507
40023	2008	8.452217471
40023	2009	8.087029538
40023	2010	8.94438152
40023	2011	9.040329429
40023	2012	8.426991614
40023	2013	8.019495873
40023	2014	7.366742078
40023	2015	6.804407095
40023	2016	6.66567715
40125	2000	8.442840224
40125	2001	8.384589024
40125	2002	8.047846632
40125	2003	8.789869286
40125	2004	8.290919313
40125	2005	9.921967605
40125	2006	7.583608931
40125	2007	8.754921804
40125	2008	8.1477339
40125	2009	8.478475893
40125	2010	8.19719435
40125	2011	9.378497202
40125	2012	8.281311325
40125	2013	7.741591814
40125	2014	7.534143139
40125	2015	6.55302621
40125	2016	6.18760297
40133	2000	8.582388759
40133	2001	8.609040699
40133	2002	8.218296988
40133	2003	9.110644878
40133	2004	8.637999139
40133	2005	10.12355538
40133	2006	7.790976341
40133	2007	8.94971815
40133	2008	8.342022544
40133	2009	8.547917882
40133	2010	8.59482489
40133	2011	9.297566139
40133	2012	8.432003329
40133	2013	7.744075456
40133	2014	7.401849861
40133	2015	6.538786794
40133	2016	6.244953858
40123	2000	8.482451418
40123	2001	8.679483183
40123	2002	8.273343806
40123	2003	8.950822215
40123	2004	8.739405935
40123	2005	10.11350252
40123	2006	7.786051518
40123	2007	8.625796877
40123	2008	8.133031099
40123	2009	8.282646685
40123	2010	8.403144271
40123	2011	9.538825554
40123	2012	8.391087075
40123	2013	7.505155442
40123	2014	7.017688548
40123	2015	6.276204857
40123	2016	5.90890421
40107	2000	8.604179063
40107	2001	8.526028547
40107	2002	8.088130727
40107	2003	9.071575725
40107	2004	8.628027821
40107	2005	10.24626806
40107	2006	8.084081527
40107	2007	9.125303953
40107	2008	8.276599274
40107	2009	8.647708464
40107	2010	8.780410776
40107	2011	9.195777257
40107	2012	8.383835116
40107	2013	7.828830326
40107	2014	7.543296806
40107	2015	6.71424367
40107	2016	6.350653025
48113	2000	12.70261294
48113	2001	12.58217282
48113	2002	12.62232853
48113	2003	12.58850737
48113	2004	11.982634
48113	2005	12.45733028
48113	2006	10.90183716
48113	2007	11.53158389
48113	2008	10.73596209
48113	2009	10.03135
48113	2010	10.15304774
48113	2011	10.75951189
48113	2012	10.5842625
48113	2013	10.05204449
48113	2014	9.658671973
48113	2015	9.223636972
48113	2016	8.766009829
48085	2000	11.74472882
48085	2001	11.46299846
48085	2002	11.03820934
48085	2003	11.68570431
48085	2004	11.11762067
48085	2005	11.82680033
48085	2006	10.30807208
48085	2007	10.85573927
48085	2008	10.04048832
48085	2009	9.543755209
48085	2010	9.473663922
48085	2011	10.2813065
48085	2012	10.02985743
48085	2013	9.409761307
48085	2014	8.792334891
48085	2015	8.715417722
48085	2016	8.257716617
48121	2000	11.38308159
48121	2001	11.21110938
48121	2002	10.84947871
48121	2003	11.8427603
48121	2004	11.03471312
48121	2005	11.85963037
48121	2006	10.2427506
48121	2007	10.68558711
48121	2008	10.02686902
48121	2009	9.681391923
48121	2010	9.547352631
48121	2011	10.35015248
48121	2012	10.23919335
48121	2013	9.75333314
48121	2014	8.908721405
48121	2015	8.730214021
48121	2016	8.452269244
48181	2000	10.41961252
48181	2001	10.20256775
48181	2002	9.524774225
48181	2003	10.29197301
48181	2004	9.510765552
48181	2005	10.77139711
48181	2006	9.009638696
48181	2007	9.707979749
48181	2008	8.861477456
48181	2009	8.887654773
48181	2010	8.743368081
48181	2011	10.0671481
48181	2012	9.381507515
48181	2013	8.630699653
48181	2014	7.5018794
48181	2015	7.681146818
48181	2016	7.389903449
48397	2000	11.24384792
48397	2001	11.03956362
48397	2002	10.14530372
48397	2003	11.07669672
48397	2004	10.7906372
48397	2005	11.07674224
48397	2006	9.870119135
48397	2007	10.41577015
48397	2008	9.745163551
48397	2009	9.114864672
48397	2010	9.089871271
48397	2011	10.03784164
48397	2012	9.437775748
48397	2013	8.994403409
48397	2014	8.481844041
48397	2015	8.521962564
48397	2016	8.330372485
48439	2000	12.10069035
48439	2001	11.83627917
48439	2002	11.63341901
48439	2003	12.3104394
48439	2004	11.35769604
48439	2005	11.90807665
48439	2006	10.60549885
48439	2007	10.87514738
48439	2008	10.40451448
48439	2009	9.838375164
48439	2010	9.828300361
48439	2011	10.42653972
48439	2012	10.28918441
48439	2013	9.92301354
48439	2014	9.374413909
48439	2015	8.765611574
48439	2016	8.339335234
48139	2000	11.27137899
48139	2001	10.82207307
48139	2002	9.90461742
48139	2003	10.6464974
48139	2004	10.38730964
48139	2005	10.9544907
48139	2006	9.658526008
48139	2007	10.19636631
48139	2008	9.732788793
48139	2009	8.792206591
48139	2010	8.907778436
48139	2011	9.517260098
48139	2012	9.191939786
48139	2013	8.879320888
48139	2014	8.35453899
48139	2015	8.329766698
48139	2016	8.116111664
48349	2000	11.20542462
48349	2001	10.62771538
48349	2002	9.431429502
48349	2003	10.41826925
48349	2004	9.909847317
48349	2005	10.79829285
48349	2006	9.000341086
48349	2007	10.21165605
48349	2008	9.158892561
48349	2009	8.380443638
48349	2010	8.616948098
48349	2011	8.82680413
48349	2012	8.729947811
48349	2013	8.347161215
48349	2014	7.806295096
48349	2015	7.808498183
48349	2016	7.47161187
48467	2000	10.50863244
48467	2001	9.815938362
48467	2002	8.878895394
48467	2003	10.1627712
48467	2004	9.579830669
48467	2005	10.27704169
48467	2006	8.695591848
48467	2007	9.880315885
48467	2008	8.723874727
48467	2009	7.908323495
48467	2010	8.306548058
48467	2011	8.400267816
48467	2012	8.481901086
48467	2013	7.827074834
48467	2014	7.277270303
48467	2015	7.172262451
48467	2016	6.712718105
48257	2000	11.57130926
48257	2001	10.87197988
48257	2002	9.73732038
48257	2003	10.75613794
48257	2004	10.38092129
48257	2005	10.91509403
48257	2006	9.352711255
48257	2007	10.35138848
48257	2008	9.457048101
48257	2009	8.557755888
48257	2010	8.879611018
48257	2011	9.341988796
48257	2012	9.03416459
48257	2013	8.564266153
48257	2014	8.069322902
48257	2015	8.115949557
48257	2016	7.782516312
48213	2000	10.22842771
48213	2001	9.253998693
48213	2002	8.307863589
48213	2003	9.813904944
48213	2004	9.19296594
48213	2005	10.22076303
48213	2006	8.400930512
48213	2007	9.906984598
48213	2008	8.392990795
48213	2009	7.874150192
48213	2010	7.988032009
48213	2011	8.206354971
48213	2012	8.33233433
48213	2013	7.776476803
48213	2014	6.975629738
48213	2015	6.958467206
48213	2016	6.659825951
48231	2000	11.5395491
48231	2001	11.01428789
48231	2002	10.14573355
48231	2003	10.99541926
48231	2004	10.4241051
48231	2005	10.95462937
48231	2006	9.414523634
48231	2007	10.51921924
48231	2008	9.250859174
48231	2009	8.647057011
48231	2010	9.069977337
48231	2011	9.785338867
48231	2012	9.011322053
48231	2013	8.609033888
48231	2014	8.199035904
48231	2015	8.101960208
48231	2016	7.586931827
48499	2000	10.08624149
48499	2001	9.252426386
48499	2002	8.442613833
48499	2003	9.852659631
48499	2004	9.380355161
48499	2005	10.28381483
48499	2006	8.450578417
48499	2007	9.578855028
48499	2008	8.365324793
48499	2009	7.770771736
48499	2010	8.343437218
48499	2011	8.268119695
48499	2012	8.219755974
48499	2013	7.674081495
48499	2014	7.164199149
48499	2015	6.900271539
48499	2016	6.475047054
48277	2000	10.41403415
48277	2001	10.45449305
48277	2002	9.496851325
48277	2003	10.32198071
48277	2004	9.477034477
48277	2005	10.78951065
48277	2006	8.577672525
48277	2007	9.807883127
48277	2008	8.672767941
48277	2009	8.227203228
48277	2010	8.985161485
48277	2011	9.353747681
48277	2012	8.734688114
48277	2013	8.149687802
48277	2014	7.679275491
48277	2015	7.264518193
48277	2016	6.953520915
48387	2000	10.13693136
48387	2001	10.04301784
48387	2002	8.846400147
48387	2003	10.08323829
48387	2004	9.371262908
48387	2005	10.39188062
48387	2006	8.289478441
48387	2007	9.696293323
48387	2008	8.357515984
48387	2009	7.975562257
48387	2010	8.92412343
48387	2011	8.740019654
48387	2012	8.327840161
48387	2013	7.809234511
48387	2014	7.233239397
48387	2015	7.006046645
48387	2016	6.739917434
48147	2000	10.77870536
48147	2001	10.19248015
48147	2002	9.513839576
48147	2003	10.16139626
48147	2004	9.467120772
48147	2005	10.59685486
48147	2006	8.749185925
48147	2007	9.649047326
48147	2008	8.676837705
48147	2009	8.488360838
48147	2010	8.792632652
48147	2011	9.523636324
48147	2012	8.863937912
48147	2013	8.167462409
48147	2014	7.460778276
48147	2015	7.525993055
48147	2016	7.005303232
48119	2000	10.93009294
48119	2001	10.50833153
48119	2002	9.452449177
48119	2003	10.53344333
48119	2004	9.666897839
48119	2005	10.72361798
48119	2006	8.758434476
48119	2007	9.933430977
48119	2008	8.678051631
48119	2009	8.172903311
48119	2010	8.874852745
48119	2011	9.299125686
48119	2012	8.84913498
48119	2013	8.15563763
48119	2014	7.847563002
48119	2015	7.400107517
48119	2016	6.987236295
48223	2000	10.84740503
48223	2001	10.33242733
48223	2002	9.273792232
48223	2003	10.29631141
48223	2004	9.843838722
48223	2005	10.6571251
48223	2006	8.742919738
48223	2007	9.911458029
48223	2008	8.68483715
48223	2009	8.171150619
48223	2010	8.743756731
48223	2011	8.7826498
48223	2012	8.627996304
48223	2013	7.988842304
48223	2014	7.521054741
48223	2015	7.251409018
48223	2016	6.8961535
48379	2000	10.81204787
48379	2001	10.10107926
48379	2002	9.382565382
48379	2003	10.32848487
48379	2004	9.889202694
48379	2005	10.37389573
48379	2006	8.854102806
48379	2007	9.921680172
48379	2008	8.726346184
48379	2009	8.032994631
48379	2010	8.582202426
48379	2011	8.635439792
48379	2012	8.459850469
48379	2013	8.051722437
48379	2014	7.438509264
48379	2015	7.535168498
48379	2016	6.854911555
48063	2000	10.1754072
48063	2001	9.563353627
48063	2002	8.42702706
48063	2003	9.806894526
48063	2004	9.353017602
48063	2005	10.39655987
48063	2006	8.408046977
48063	2007	10.00722761
48063	2008	8.370695979
48063	2009	7.84529256
48063	2010	8.538369354
48063	2011	8.210507352
48063	2012	8.144064331
48063	2013	7.682394478
48063	2014	7.245717085
48063	2015	6.857105958
48063	2016	6.09643193
48449	2000	10.72272031
48449	2001	10.44277732
48449	2002	9.19417485
48449	2003	10.4718575
48449	2004	9.958968156
48449	2005	10.82996301
48449	2006	9.028098575
48449	2007	10.5822666
48449	2008	8.915562791
48449	2009	8.379457632
48449	2010	9.222808945
48449	2011	8.828917129
48449	2012	8.773842877
48449	2013	8.107097209
48449	2014	7.645780763
48449	2015	7.524500862
48449	2016	6.953414501
48159	2000	10.25916828
48159	2001	9.743121064
48159	2002	8.597101226
48159	2003	9.910207276
48159	2004	9.475608756
48159	2005	10.41172466
48159	2006	8.401040892
48159	2007	9.795740171
48159	2008	8.442472484
48159	2009	7.925489372
48159	2010	8.664662781
48159	2011	8.469201278
48159	2012	8.40356375
48159	2013	7.759210838
48159	2014	7.299130523
48159	2015	6.970656704
48159	2016	6.440520644
48037	2000	11.59827022
48037	2001	10.73094004
48037	2002	9.66636881
48037	2003	10.48414971
48037	2004	9.788822635
48037	2005	11.23942362
48037	2006	9.321886219
48037	2007	10.42507882
48037	2008	8.954945252
48037	2009	8.286925741
48037	2010	9.015968999
48037	2011	8.987010945
48037	2012	8.327059251
48037	2013	8.131616188
48037	2014	7.545425773
48037	2015	7.612446368
48037	2016	6.940518557
48067	2000	10.83956859
48067	2001	9.5663836
48067	2002	8.863869627
48067	2003	9.800762326
48067	2004	9.157962809
48067	2005	10.65416614
48067	2006	8.391613152
48067	2007	9.985699039
48067	2008	8.509778335
48067	2009	7.644062563
48067	2010	8.39207562
48067	2011	8.251186896
48067	2012	7.925786847
48067	2013	7.666296506
48067	2014	6.801053741
48067	2015	6.743767151
48067	2016	5.985747813
48315	2000	11.13806528
48315	2001	9.339484557
48315	2002	8.968177028
48315	2003	10.00268705
48315	2004	9.339462361
48315	2005	10.79083257
48315	2006	8.483702516
48315	2007	9.973473494
48315	2008	8.634729224
48315	2009	7.740960065
48315	2010	8.315133014
48315	2011	8.178630051
48315	2012	8.071523544
48315	2013	7.841124915
48315	2014	6.642001981
48315	2015	6.906398428
48315	2016	6.061742829
48343	2000	10.35192524
48343	2001	9.657844247
48343	2002	8.694588005
48343	2003	9.927018461
48343	2004	9.293350305
48343	2005	10.3949406
48343	2006	8.430336072
48343	2007	10.09075469
48343	2008	8.560438376
48343	2009	7.746838539
48343	2010	8.697449489
48343	2011	8.226093934
48343	2012	8.237212989
48343	2013	7.749799108
48343	2014	7.04751352
48343	2015	6.714120863
48343	2016	6.200542712
48183	2000	11.02399161
48183	2001	9.91506057
48183	2002	9.488279379
48183	2003	10.32548186
48183	2004	9.845382936
48183	2005	11.40880771
48183	2006	9.352520644
48183	2007	10.92834079
48183	2008	9.366775044
48183	2009	8.899968988
48183	2010	8.97156861
48183	2011	8.961142824
48183	2012	9.070857934
48183	2013	8.41309847
48183	2014	8.061019208
48183	2015	7.738273538
48183	2016	6.989711909
48203	2000	10.65732613
48203	2001	9.314187732
48203	2002	8.824676462
48203	2003	9.766115475
48203	2004	9.168474057
48203	2005	10.73084254
48203	2006	8.692648621
48203	2007	10.2908841
48203	2008	8.666040882
48203	2009	8.013311891
48203	2010	8.280931402
48203	2011	8.229723304
48203	2012	8.22134231
48203	2013	7.720766813
48203	2014	7.048265266
48203	2015	6.964043102
48203	2016	6.211343121
48365	2000	10.35295402
48365	2001	8.966543673
48365	2002	8.338405998
48365	2003	9.388087788
48365	2004	8.817439707
48365	2005	10.46975562
48365	2006	8.67853426
48365	2007	9.997097031
48365	2008	8.321938731
48365	2009	7.492374896
48365	2010	7.782723511
48365	2011	7.777087353
48365	2012	7.978266823
48365	2013	7.655422132
48365	2014	7.086854036
48365	2015	6.601183784
48365	2016	6.19421824
48459	2000	10.24021664
48459	2001	9.044227647
48459	2002	8.472715107
48459	2003	9.569705481
48459	2004	9.210774081
48459	2005	10.43882935
48459	2006	8.177950033
48459	2007	9.942842559
48459	2008	8.372927879
48459	2009	7.846100722
48459	2010	8.350935816
48459	2011	8.198992563
48459	2012	8.229813769
48459	2013	7.578319088
48459	2014	7.128830241
48459	2015	6.632519076
48459	2016	6.13041468
48401	2000	9.902730925
48401	2001	8.624757122
48401	2002	8.002770358
48401	2003	9.058921675
48401	2004	8.626430456
48401	2005	10.32765707
48401	2006	8.348464966
48401	2007	9.774865876
48401	2008	8.213825405
48401	2009	7.605284792
48401	2010	7.74572025
48401	2011	7.824089413
48401	2012	7.99427451
48401	2013	7.505567201
48401	2014	7.081813318
48401	2015	6.629166133
48401	2016	6.018700561
48073	2000	9.623985931
48073	2001	8.528689949
48073	2002	7.755471101
48073	2003	8.967947073
48073	2004	8.678542254
48073	2005	9.912427395
48073	2006	8.295562278
48073	2007	9.708525098
48073	2008	8.052739528
48073	2009	7.484754373
48073	2010	7.573766412
48073	2011	7.771016116
48073	2012	8.081228943
48073	2013	7.392410187
48073	2014	7.033729969
48073	2015	6.46075598
48073	2016	6.098784269
48423	2000	10.01920785
48423	2001	9.296841895
48423	2002	8.706499878
48423	2003	9.656762326
48423	2004	9.233719396
48423	2005	10.61248829
48423	2006	8.683566992
48423	2007	10.12488304
48423	2008	8.608136111
48423	2009	8.251553614
48423	2010	8.36039635
48423	2011	8.445142686
48423	2012	8.667540329
48423	2013	7.844916271
48423	2014	7.59981656
48423	2015	7.308253562
48423	2016	6.62682569
48347	2000	10.17040059
48347	2001	8.821049937
48347	2002	8.377791247
48347	2003	9.199994172
48347	2004	8.987853634
48347	2005	10.43103237
48347	2006	8.832108568
48347	2007	10.03500569
48347	2008	8.301673388
48347	2009	7.550678603
48347	2010	7.722158622
48347	2011	7.908564045
48347	2012	8.078010626
48347	2013	7.638181808
48347	2014	7.041993565
48347	2015	6.594973616
48347	2016	6.536430828
48001	2000	10.03561035
48001	2001	8.845691359
48001	2002	7.904721165
48001	2003	9.326771178
48001	2004	8.931132509
48001	2005	9.922912642
48001	2006	8.153219458
48001	2007	9.668800033
48001	2008	8.169588339
48001	2009	7.657616367
48001	2010	7.762675924
48001	2011	7.874626296
48001	2012	8.188548829
48001	2013	7.6620583
48001	2014	7.089563295
48001	2015	6.664758521
48001	2016	6.490786452
48289	2000	9.388637863
48289	2001	8.50649147
48289	2002	7.669322081
48289	2003	8.861747557
48289	2004	8.453212938
48289	2005	9.64410489
48289	2006	7.854625542
48289	2007	9.277904564
48289	2008	7.840091197
48289	2009	7.498365053
48289	2010	7.368472406
48289	2011	7.19691252
48289	2012	7.714234636
48289	2013	7.4219647
48289	2014	7.078465384
48289	2015	6.336061134
48289	2016	6.345126464
48455	2000	9.819357121
48455	2001	9.119001447
48455	2002	8.140947031
48455	2003	9.432953418
48455	2004	8.975661565
48455	2005	10.50140908
48455	2006	8.682739279
48455	2007	9.853463803
48455	2008	8.155815764
48455	2009	7.513769318
48455	2010	7.799915474
48455	2011	7.662557088
48455	2012	8.122075069
48455	2013	7.548924792
48455	2014	7.46127587
48455	2015	6.853571027
48455	2016	6.857608856
48225	2000	9.436738107
48225	2001	8.638083579
48225	2002	7.825800901
48225	2003	9.081484075
48225	2004	8.688866841
48225	2005	10.05607007
48225	2006	8.304884275
48225	2007	9.788062328
48225	2008	8.043910561
48225	2009	7.388088662
48225	2010	7.484947467
48225	2011	7.521408906
48225	2012	7.980423204
48225	2013	7.348379697
48225	2014	7.250947144
48225	2015	6.547918413
48225	2016	6.506789153
48161	2000	10.19759651
48161	2001	9.287491793
48161	2002	8.293257806
48161	2003	9.412721427
48161	2004	9.207851522
48161	2005	10.04339025
48161	2006	8.232971542
48161	2007	9.610763761
48161	2008	8.206876949
48161	2009	7.844944076
48161	2010	7.801925648
48161	2011	7.897115163
48161	2012	8.147643792
48161	2013	7.80099753
48161	2014	7.16099242
48161	2015	6.747570279
48161	2016	6.672468563
48313	2000	9.589031926
48313	2001	8.962530808
48313	2002	7.88012727
48313	2003	9.155014396
48313	2004	8.775059923
48313	2005	10.0136424
48313	2006	8.115177329
48313	2007	9.671585912
48313	2008	8.178458455
48313	2009	7.766772491
48313	2010	7.546235638
48313	2011	7.219133167
48313	2012	8.039172098
48313	2013	7.643872199
48313	2014	7.511746306
48313	2015	6.892299638
48313	2016	6.850173086
48005	2000	10.2112578
48005	2001	9.540361671
48005	2002	8.690608207
48005	2003	9.739081635
48005	2004	9.32991581
48005	2005	10.84526146
48005	2006	9.142747373
48005	2007	10.19382692
48005	2008	8.351520011
48005	2009	7.818264998
48005	2010	7.971210165
48005	2011	7.942525971
48005	2012	8.260621062
48005	2013	7.770041484
48005	2014	7.340554454
48005	2015	7.010429603
48005	2016	7.100675613
48351	2000	11.20682356
48351	2001	10.05988953
48351	2002	9.050323337
48351	2003	10.13933901
48351	2004	9.408069119
48351	2005	11.70411758
48351	2006	9.81637784
48351	2007	10.0814802
48351	2008	8.674067393
48351	2009	7.553588498
48351	2010	8.545867462
48351	2011	8.309499771
48351	2012	8.344110504
48351	2013	7.880857065
48351	2014	7.089856599
48351	2015	7.598980294
48351	2016	7.201944412
48405	2000	10.56313839
48405	2001	9.366902935
48405	2002	8.402502318
48405	2003	9.409043268
48405	2004	8.980847016
48405	2005	10.67963407
48405	2006	8.961134603
48405	2007	9.906358532
48405	2008	8.005599128
48405	2009	7.223135046
48405	2010	7.798745821
48405	2011	7.925358028
48405	2012	7.852656077
48405	2013	7.692323831
48405	2014	7.016032053
48405	2015	6.797419323
48405	2016	6.620392968
48403	2000	11.16983023
48403	2001	9.491975837
48403	2002	8.642515058
48403	2003	9.790174416
48403	2004	8.972864049
48403	2005	10.9583116
48403	2006	9.134666782
48403	2007	10.0276208
48403	2008	8.154364435
48403	2009	7.256680396
48403	2010	8.03076157
48403	2011	8.230005003
48403	2012	8.01046852
48403	2013	7.810108497
48403	2014	7.134261923
48403	2015	6.997690678
48403	2016	6.709009478
48241	2000	10.78908201
48241	2001	9.865891391
48241	2002	8.902414487
48241	2003	9.779313995
48241	2004	9.32082564
48241	2005	11.35955101
48241	2006	9.669649575
48241	2007	9.951172324
48241	2008	8.516899624
48241	2009	7.552467399
48241	2010	8.400058711
48241	2011	8.110892487
48241	2012	8.184663537
48241	2013	7.712194368
48241	2014	6.967070603
48241	2015	7.350681019
48241	2016	7.115737363
48373	2000	9.976299109
48373	2001	9.412488351
48373	2002	8.306411128
48373	2003	9.550612213
48373	2004	9.100870116
48373	2005	10.66319788
48373	2006	9.149969025
48373	2007	9.70830494
48373	2008	8.571425591
48373	2009	7.620682845
48373	2010	7.895961426
48373	2011	7.69262097
48373	2012	8.123976624
48373	2013	7.609386397
48373	2014	7.263353958
48373	2015	7.06888872
48373	2016	6.982532891
48419	2000	10.57094784
48419	2001	9.182228385
48419	2002	8.452872752
48419	2003	9.502179872
48419	2004	8.808803289
48419	2005	10.66508337
48419	2006	8.87931843
48419	2007	10.03447731
48419	2008	8.170658004
48419	2009	7.325659105
48419	2010	7.688233747
48419	2011	7.84327852
48419	2012	7.979460235
48419	2013	7.720692943
48419	2014	7.04220703
48419	2015	6.535623088
48419	2016	6.442212321
48457	2000	10.17814883
48457	2001	9.796273863
48457	2002	8.619016397
48457	2003	9.427928611
48457	2004	9.107726754
48457	2005	11.09601427
48457	2006	9.415474272
48457	2007	9.629912908
48457	2008	8.492756057
48457	2009	7.443072537
48457	2010	8.099001904
48457	2011	7.808349111
48457	2012	8.138285049
48457	2013	7.688037526
48457	2014	6.92860984
48457	2015	7.088957283
48457	2016	6.999063037
48367	2000	9.382723816
48367	2001	8.609679398
48367	2002	7.852863874
48367	2003	9.314367135
48367	2004	8.506398976
48367	2005	9.495033246
48367	2006	8.403253985
48367	2007	8.721003989
48367	2008	8.787227696
48367	2009	7.918595626
48367	2010	8.070700624
48367	2011	8.953651641
48367	2012	8.438302472
48367	2013	7.93369831
48367	2014	6.872354555
48367	2015	7.040370981
48367	2016	6.841303097
48251	2000	10.90289142
48251	2001	10.24223461
48251	2002	9.262698833
48251	2003	10.37571506
48251	2004	9.724180569
48251	2005	10.42757356
48251	2006	9.43479894
48251	2007	9.787647316
48251	2008	9.721791235
48251	2009	8.874505086
48251	2010	8.660267737
48251	2011	9.267954328
48251	2012	8.927010048
48251	2013	8.734157965
48251	2014	7.969987455
48251	2015	8.004377841
48251	2016	8.039427927
48497	2000	9.443013283
48497	2001	8.912984095
48497	2002	8.207582086
48497	2003	9.666820629
48497	2004	8.824596904
48497	2005	9.830807828
48497	2006	8.371165925
48497	2007	8.979035191
48497	2008	8.763112992
48497	2009	8.259102995
48497	2010	8.345260072
48497	2011	9.447209152
48497	2012	8.80517272
48497	2013	8.18154297
48497	2014	7.014307789
48497	2015	7.502777974
48497	2016	7.226002154
48221	2000	9.451977645
48221	2001	8.6322636
48221	2002	7.794189546
48221	2003	9.069327631
48221	2004	8.168582158
48221	2005	9.151749381
48221	2006	8.129229558
48221	2007	8.648846367
48221	2008	8.657748929
48221	2009	7.689895742
48221	2010	7.816694573
48221	2011	8.659253654
48221	2012	8.116441794
48221	2013	7.77308483
48221	2014	6.752678172
48221	2015	7.15627877
48221	2016	7.07278031
48425	2000	9.951422774
48425	2001	9.060862707
48425	2002	7.950748127
48425	2003	9.112819973
48425	2004	8.148684449
48425	2005	9.123163548
48425	2006	8.02614546
48425	2007	8.86339346
48425	2008	8.69301103
48425	2009	7.727207838
48425	2010	7.837775605
48425	2011	8.537161914
48425	2012	8.250135646
48425	2013	8.032097649
48425	2014	7.081840961
48425	2015	7.207006083
48425	2016	7.291590502
48217	2000	10.68515537
48217	2001	9.860385063
48217	2002	8.907180091
48217	2003	9.697408038
48217	2004	9.006579179
48217	2005	9.96368025
48217	2006	8.625160191
48217	2007	9.364125057
48217	2008	8.854483072
48217	2009	8.070556319
48217	2010	8.126759125
48217	2011	8.448801295
48217	2012	8.344333766
48217	2013	8.109855001
48217	2014	7.323749586
48217	2015	7.746212914
48217	2016	7.380724934
48363	2000	7.705937523
48363	2001	7.26808664
48363	2002	6.786762257
48363	2003	8.090724696
48363	2004	7.490119975
48363	2005	8.251086322
48363	2006	6.98478383
48363	2007	7.840799181
48363	2008	7.73450102
48363	2009	6.749896439
48363	2010	6.973362658
48363	2011	7.794302121
48363	2012	7.323198817
48363	2013	6.913200501
48363	2014	6.201810739
48363	2015	6.345516408
48363	2016	5.888826915
48077	2000	7.824239777
48077	2001	7.670617693
48077	2002	7.065783112
48077	2003	8.11159704
48077	2004	7.642562779
48077	2005	8.650794142
48077	2006	7.244204763
48077	2007	8.164423385
48077	2008	7.713038355
48077	2009	7.435103352
48077	2010	7.259368449
48077	2011	8.968737834
48077	2012	7.621341089
48077	2013	7.109361674
48077	2014	6.09009371
48077	2015	6.671318966
48077	2016	6.272808405
48337	2000	8.338961977
48337	2001	7.991287798
48337	2002	7.463111376
48337	2003	8.305351228
48337	2004	7.955550787
48337	2005	9.132513573
48337	2006	7.385202156
48337	2007	8.27282097
48337	2008	7.987692065
48337	2009	7.501965046
48337	2010	7.606425609
48337	2011	9.103455448
48337	2012	7.956434033
48337	2013	7.443999571
48337	2014	6.197362888
48337	2015	6.881784059
48337	2016	6.237383646
48097	2000	9.424011134
48097	2001	9.481160035
48097	2002	8.835627489
48097	2003	9.773643541
48097	2004	9.063528808
48097	2005	10.33326272
48097	2006	8.650739113
48097	2007	9.391469747
48097	2008	8.652294646
48097	2009	8.567875084
48097	2010	8.456957502
48097	2011	10.08539271
48097	2012	9.160144014
48097	2013	8.498362573
48097	2014	7.064642794
48097	2015	7.665671705
48097	2016	7.249768798
48485	2000	8.389856834
48485	2001	8.656823294
48485	2002	7.99607883
48485	2003	8.513606084
48485	2004	8.123175631
48485	2005	9.274657915
48485	2006	7.853770558
48485	2007	8.710026941
48485	2008	8.25923171
48485	2009	8.048500118
48485	2010	7.910612562
48485	2011	9.468104059
48485	2012	8.161660649
48485	2013	7.631391381
48485	2014	7.17857837
48485	2015	7.252222862
48485	2016	6.779830249
48009	2000	7.386084902
48009	2001	7.612188222
48009	2002	6.680486399
48009	2003	7.604944342
48009	2004	7.102285646
48009	2005	8.19640777
48009	2006	6.869014789
48009	2007	7.537083189
48009	2008	7.402207671
48009	2009	7.053137171
48009	2010	6.957943447
48009	2011	8.605723203
48009	2012	7.22230362
48009	2013	6.755504933
48009	2014	6.091588325
48009	2015	6.573063334
48009	2016	5.875937037
48487	2000	7.072313604
48487	2001	7.311581091
48487	2002	6.495651808
48487	2003	7.124216178
48487	2004	6.652508382
48487	2005	8.012972595
48487	2006	6.540434054
